alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.14.weight,0.9834186585546664
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.16.weight,0.9773306945288549
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.2.weight,0.9999603405331292
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.4.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.6.weight,0.9998027855188883
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.4.weight,features.8.weight,0.998709868411495
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,classifier.weight,0.9747322144800676
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.0.weight,0.9997232317518879
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.10.weight,0.9970060359341498
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.12.weight,0.9923464140899256
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.14.weight,0.9867923859803343
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.16.weight,0.9812968018349779
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.2.weight,0.9996360869138297
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.4.weight,0.9998027855188883
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.6.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.6.weight,features.8.weight,0.999518474166317
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,classifier.weight,0.9811371399229567
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.0.weight,0.9996038656506294
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.10.weight,0.9989182836185885
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.12.weight,0.9956820470174249
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.14.weight,0.9913043504534762
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.16.weight,0.9867419943831505
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.2.weight,0.9983438788075258
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.4.weight,0.998709868411495
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.6.weight,0.999518474166317
2.0,3.0,alpha_2.0_g_3.0,3,dcor,features.8.weight,features.8.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,classifier.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.0.weight,0.9777402545605436
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.10.weight,0.9882403888225172
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.12.weight,0.9942517410357153
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.14.weight,0.9977981114077887
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.16.weight,0.9994435225145408
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.2.weight,0.9690625318316822
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.4.weight,0.9700700359111257
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.6.weight,0.9744345233919199
2.0,3.0,alpha_2.0_g_3.0,4,dcor,classifier.weight,features.8.weight,0.9804894354196787
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,classifier.weight,0.9777402545605436
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.0.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.10.weight,0.9980471083579654
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.12.weight,0.9943377084479696
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.14.weight,0.9894003956806998
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.16.weight,0.9841897459111805
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.2.weight,0.9992599566004355
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.4.weight,0.9993357214768126
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.6.weight,0.999726018418992
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.0.weight,features.8.weight,0.999663856465748
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,classifier.weight,0.9882403888225172
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.0.weight,0.9980471083579654
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.10.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.12.weight,0.998933842405148
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.14.weight,0.9962230914367898
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.16.weight,0.9928084022059595
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.2.weight,0.9953044520410272
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.4.weight,0.9957674898242973
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.6.weight,0.9973228059192621
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.10.weight,features.8.weight,0.9990182570911984
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,classifier.weight,0.9942517410357153
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.0.weight,0.9943377084479696
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.10.weight,0.998933842405148
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.12.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.14.weight,0.9991664928371917
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.16.weight,0.9972717730332049
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.2.weight,0.989836645886293
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.4.weight,0.9904822207970333
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.6.weight,0.9928920514966565
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.12.weight,features.8.weight,0.995909576577152
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,classifier.weight,0.9977981114077887
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.0.weight,0.9894003956806998
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.10.weight,0.9962230914367898
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.12.weight,0.9991664928371917
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.14.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.16.weight,0.9994544955305118
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.2.weight,0.9833168972219577
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.4.weight,0.9840966381380398
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.6.weight,0.9872436127995448
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.14.weight,features.8.weight,0.9914087126740363
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,classifier.weight,0.9994435225145408
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.0.weight,0.9841897459111805
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.10.weight,0.9928084022059595
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.12.weight,0.9972717730332049
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.14.weight,0.9994544955305118
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.16.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.2.weight,0.9768174102854573
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.4.weight,0.9777037471738527
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.6.weight,0.9814480432158507
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.16.weight,features.8.weight,0.9865432777893893
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,classifier.weight,0.9690625318316822
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.0.weight,0.9992599566004355
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.10.weight,0.9953044520410272
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.12.weight,0.989836645886293
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.14.weight,0.9833168972219577
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.16.weight,0.9768174102854573
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.2.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.4.weight,0.999970513059293
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.6.weight,0.9996916582024526
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.2.weight,features.8.weight,0.9985809850490203
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,classifier.weight,0.9700700359111257
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.0.weight,0.9993357214768126
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.10.weight,0.9957674898242973
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.12.weight,0.9904822207970333
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.14.weight,0.9840966381380398
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.16.weight,0.9777037471738527
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.2.weight,0.999970513059293
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.4.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.6.weight,0.9998203131358571
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.4.weight,features.8.weight,0.9988539171036863
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,classifier.weight,0.9744345233919199
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.0.weight,0.999726018418992
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.10.weight,0.9973228059192621
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.12.weight,0.9928920514966565
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.14.weight,0.9872436127995448
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.16.weight,0.9814480432158507
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.2.weight,0.9996916582024526
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.4.weight,0.9998203131358571
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.6.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.6.weight,features.8.weight,0.9995803845263743
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,classifier.weight,0.9804894354196787
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.0.weight,0.999663856465748
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.10.weight,0.9990182570911984
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.12.weight,0.995909576577152
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.14.weight,0.9914087126740363
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.16.weight,0.9865432777893893
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.2.weight,0.9985809850490203
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.4.weight,0.9988539171036863
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.6.weight,0.9995803845263743
2.0,3.0,alpha_2.0_g_3.0,4,dcor,features.8.weight,features.8.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,classifier.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.0.weight,0.9785570806779207
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.10.weight,0.9875203523043862
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.12.weight,0.9935486330711251
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.14.weight,0.9974742609671416
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.16.weight,0.9993562437162301
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.2.weight,0.9707439286831158
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.4.weight,0.9714819398798106
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.6.weight,0.9751669930568522
2.0,3.0,alpha_2.0_g_3.0,6,dcor,classifier.weight,features.8.weight,0.9804305212139012
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,classifier.weight,0.9785570806779207
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.0.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.10.weight,0.9985090919397822
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.12.weight,0.995353962098059
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.14.weight,0.9906164782445542
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.16.weight,0.9853277288381852
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.2.weight,0.9993621111336156
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.4.weight,0.9993978266976746
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.6.weight,0.9997165101650282
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.0.weight,features.8.weight,0.9997164274537186
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,classifier.weight,0.9875203523043862
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.0.weight,0.9985090919397822
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.10.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.12.weight,0.9990131969428974
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.14.weight,0.9962323663051436
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.16.weight,0.9925526927641003
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.2.weight,0.9963401739724472
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.4.weight,0.9966718243855593
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.6.weight,0.9978689582943375
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.10.weight,features.8.weight,0.9992010833968606
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,classifier.weight,0.9935486330711251
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.0.weight,0.995353962098059
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.10.weight,0.9990131969428974
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.12.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.14.weight,0.9990975986673793
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.16.weight,0.9969771018005298
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.2.weight,0.9916265047126361
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.4.weight,0.9920900427680277
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.6.weight,0.9939953302742905
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.12.weight,features.8.weight,0.9964418912794032
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,classifier.weight,0.9974742609671416
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.0.weight,0.9906164782445542
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.10.weight,0.9962323663051436
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.12.weight,0.9990975986673793
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.14.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.16.weight,0.9993782275594609
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.2.weight,0.985367638215852
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.4.weight,0.9859290460176956
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.6.weight,0.9884919712156286
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.14.weight,features.8.weight,0.9919821335426368
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,classifier.weight,0.9993562437162301
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.0.weight,0.9853277288381852
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.10.weight,0.9925526927641003
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.12.weight,0.9969771018005298
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.14.weight,0.9993782275594609
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.16.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.2.weight,0.9788063093787596
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.4.weight,0.9794446662934297
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.6.weight,0.9825523358146014
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.16.weight,features.8.weight,0.9869081338392197
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,classifier.weight,0.9707439286831158
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.0.weight,0.9993621111336156
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.10.weight,0.9963401739724472
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.12.weight,0.9916265047126361
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.14.weight,0.985367638215852
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.16.weight,0.9788063093787596
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.2.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.4.weight,0.9999763476841131
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.6.weight,0.9997682548669048
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.2.weight,features.8.weight,0.9989269781246927
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,classifier.weight,0.9714819398798106
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.0.weight,0.9993978266976746
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.10.weight,0.9966718243855593
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.12.weight,0.9920900427680277
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.14.weight,0.9859290460176956
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.16.weight,0.9794446662934297
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.2.weight,0.9999763476841131
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.4.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.6.weight,0.9998643429273718
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.4.weight,features.8.weight,0.9991253527962203
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,classifier.weight,0.9751669930568522
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.0.weight,0.9997165101650282
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.10.weight,0.9978689582943375
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.12.weight,0.9939953302742905
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.14.weight,0.9884919712156286
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.16.weight,0.9825523358146014
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.2.weight,0.9997682548669048
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.4.weight,0.9998643429273718
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.6.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.6.weight,features.8.weight,0.9996766383051517
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,classifier.weight,0.9804305212139012
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.0.weight,0.9997164274537186
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.10.weight,0.9992010833968606
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.12.weight,0.9964418912794032
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.14.weight,0.9919821335426368
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.16.weight,0.9869081338392197
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.2.weight,0.9989269781246927
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.4.weight,0.9991253527962203
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.6.weight,0.9996766383051517
2.0,3.0,alpha_2.0_g_3.0,6,dcor,features.8.weight,features.8.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,classifier.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.0.weight,0.9798436821998202
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.10.weight,0.987368980656164
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.12.weight,0.9932328935893056
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.14.weight,0.9973186447890835
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.16.weight,0.9993242536090265
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.2.weight,0.9725334524228961
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.4.weight,0.9729555690217536
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.6.weight,0.9761352791670574
2.0,3.0,alpha_2.0_g_3.0,8,dcor,classifier.weight,features.8.weight,0.980853441420057
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,classifier.weight,0.9798436821998202
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.0.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.10.weight,0.9988467027588595
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.12.weight,0.9961684651282496
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.14.weight,0.9917385657178405
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.16.weight,0.9865437238203183
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.2.weight,0.99940607526938
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.4.weight,0.9994018819383564
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.6.weight,0.9996886240422093
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.0.weight,features.8.weight,0.9997522569352866
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,classifier.weight,0.987368980656164
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.0.weight,0.9988467027588595
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.10.weight,1.0
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.12.weight,0.9990917918090827
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.14.weight,0.9963367539796205
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.16.weight,0.9925400996565228
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.2.weight,0.9970127263340495
2.0,3.0,alpha_2.0_g_3.0,8,dcor,features.10.weight,features.4.weight,0.9972267296147103
