init_alpha,init_sigma,epoch,layer,alpha,frobenius
2.0,1.0,30,features.12.weight,8.962281,27.998415
2.0,1.0,30,features.14.weight,9.151452,27.960064
2.0,1.0,30,features.16.weight,9.097419,28.033415
2.0,1.0,30,classifier.weight,7.890879,9.418668
2.0,1.0,50,features.0.weight,9.037355,28.015167
2.0,1.0,50,features.2.weight,8.944045,27.99671
2.0,1.0,50,features.4.weight,9.206198,28.049995
2.0,1.0,50,features.6.weight,9.357059,28.022926
2.0,1.0,50,features.8.weight,8.862546,28.03389
2.0,1.0,50,features.10.weight,9.010776,28.00236
2.0,1.0,50,features.12.weight,8.956032,28.00085
2.0,1.0,50,features.14.weight,9.145951,27.96262
2.0,1.0,50,features.16.weight,9.088547,28.036282
2.0,1.0,50,classifier.weight,7.8255343,9.428529
2.0,1.0,1,features.0.weight,9.048978,28.01307
2.0,1.0,1,features.2.weight,8.949515,27.993181
2.0,1.0,1,features.4.weight,9.227264,28.045189
2.0,1.0,1,features.6.weight,9.372695,28.016933
2.0,1.0,1,features.8.weight,8.879935,28.026897
2.0,1.0,1,features.10.weight,9.03769,27.993935
2.0,1.0,1,features.12.weight,8.990478,27.991074
2.0,1.0,1,features.14.weight,9.174552,27.951393
2.0,1.0,1,features.16.weight,9.1273985,28.02361
2.0,1.0,1,classifier.weight,8.129167,9.386262
2.0,1.0,600,features.0.weight,8.924357,28.048084
2.0,1.0,600,features.2.weight,9.283463,28.03228
2.0,1.0,600,features.4.weight,9.110604,28.082764
2.0,1.0,600,features.6.weight,9.259149,28.054304
2.0,1.0,600,features.8.weight,9.206691,28.065937
2.0,1.0,600,features.10.weight,8.906568,28.036411
2.0,1.0,600,features.12.weight,8.846487,28.038221
2.0,1.0,600,features.14.weight,9.031014,28.003374
2.0,1.0,600,features.16.weight,8.958914,28.081657
2.0,1.0,600,classifier.weight,8.199299,9.580215
2.0,1.0,6,features.0.weight,9.050994,28.01302
2.0,1.0,6,features.2.weight,8.950484,27.99369
2.0,1.0,6,features.4.weight,9.221535,28.046053
2.0,1.0,6,features.6.weight,9.368953,28.018524
2.0,1.0,6,features.8.weight,8.871979,28.028717
2.0,1.0,6,features.10.weight,9.030727,27.99609
2.0,1.0,6,features.12.weight,8.97907,27.993858
2.0,1.0,6,features.14.weight,9.163933,27.954636
2.0,1.0,6,features.16.weight,9.117255,28.027197
2.0,1.0,6,classifier.weight,8.053816,9.398549
2.0,1.0,8,features.0.weight,9.047608,28.01318
2.0,1.0,8,features.2.weight,8.950261,27.993881
2.0,1.0,8,features.4.weight,9.219792,28.046448
2.0,1.0,8,features.6.weight,9.368576,28.018892
2.0,1.0,8,features.8.weight,8.871767,28.029293
2.0,1.0,8,features.10.weight,9.028181,27.99667
2.0,1.0,8,features.12.weight,8.977588,27.99447
2.0,1.0,8,features.14.weight,9.1624,27.955381
2.0,1.0,8,features.16.weight,9.114186,28.028206
2.0,1.0,8,classifier.weight,8.037037,9.401568
2.0,1.0,15,features.0.weight,9.044429,28.013433
2.0,1.0,15,features.2.weight,8.946095,27.994507
2.0,1.0,15,features.4.weight,9.216331,28.04716
2.0,1.0,15,features.6.weight,9.36605,28.019753
2.0,1.0,15,features.8.weight,8.868055,28.03046
2.0,1.0,15,features.10.weight,9.022673,27.998133
2.0,1.0,15,features.12.weight,8.972712,27.996065
2.0,1.0,15,features.14.weight,9.159131,27.957212
2.0,1.0,15,features.16.weight,9.105389,28.030348
2.0,1.0,15,classifier.weight,7.961886,9.40883
2.0,1.0,20,features.0.weight,9.043534,28.013617
2.0,1.0,20,features.2.weight,8.944938,27.994781
2.0,1.0,20,features.4.weight,9.214529,28.047611
2.0,1.0,20,features.6.weight,9.364757,28.0203
2.0,1.0,20,features.8.weight,8.867269,28.031153
2.0,1.0,20,features.10.weight,9.021363,27.9989
2.0,1.0,20,features.12.weight,8.9692955,27.996912
2.0,1.0,20,features.14.weight,9.1583605,27.958183
2.0,1.0,20,features.16.weight,9.1027775,28.031677
2.0,1.0,20,classifier.weight,7.9322696,9.412592
2.0,1.0,100,features.0.weight,9.0228815,28.01844
2.0,1.0,100,features.2.weight,8.933565,28.000584
2.0,1.0,100,features.4.weight,9.193914,28.053873
2.0,1.0,100,features.6.weight,9.3448715,28.026684
2.0,1.0,100,features.8.weight,8.852975,28.038237
2.0,1.0,100,features.10.weight,8.997015,28.006676
2.0,1.0,100,features.12.weight,8.941107,28.00579
2.0,1.0,100,features.14.weight,9.1302395,27.968136
2.0,1.0,100,features.16.weight,9.075558,28.042171
2.0,1.0,100,classifier.weight,7.6885977,9.449018
2.0,1.0,2,features.0.weight,9.049203,28.013088
2.0,1.0,2,features.2.weight,8.949237,27.993294
2.0,1.0,2,features.4.weight,9.227186,28.045204
2.0,1.0,2,features.6.weight,9.372868,28.017355
2.0,1.0,2,features.8.weight,8.876936,28.027473
2.0,1.0,2,features.10.weight,9.035019,27.99453
2.0,1.0,2,features.12.weight,8.98679,27.991905
2.0,1.0,2,features.14.weight,9.170627,27.95208
2.0,1.0,2,features.16.weight,9.12787,28.024445
2.0,1.0,2,classifier.weight,8.104348,9.388978
2.0,1.0,4,features.0.weight,9.049283,28.013142
2.0,1.0,4,features.2.weight,8.950079,27.993458
2.0,1.0,4,features.4.weight,9.2228565,28.045574
2.0,1.0,4,features.6.weight,9.368157,28.018122
2.0,1.0,4,features.8.weight,8.875044,28.028078
2.0,1.0,4,features.10.weight,9.03266,27.995365
2.0,1.0,4,features.12.weight,8.981351,27.99315
2.0,1.0,4,features.14.weight,9.167377,27.95358
2.0,1.0,4,features.16.weight,9.122816,28.025969
2.0,1.0,4,classifier.weight,8.064471,9.394782
2.0,1.0,125,features.0.weight,9.016879,28.020224
2.0,1.0,125,features.2.weight,8.930163,28.002367
2.0,1.0,125,features.4.weight,9.189993,28.055735
2.0,1.0,125,features.6.weight,9.339006,28.028807
2.0,1.0,125,features.8.weight,8.846001,28.040077
2.0,1.0,125,features.10.weight,8.987739,28.008728
2.0,1.0,125,features.12.weight,8.9356365,28.008036
2.0,1.0,125,features.14.weight,9.121924,27.970451
2.0,1.0,125,features.16.weight,9.068607,28.044773
2.0,1.0,125,classifier.weight,7.6541233,9.45713
2.0,1.0,0,features.0.weight,9.048836,28.012964
2.0,1.0,0,features.2.weight,8.95157,27.993202
2.0,1.0,0,features.4.weight,9.228356,28.04495
2.0,1.0,0,features.6.weight,9.375638,28.0166
2.0,1.0,0,features.8.weight,8.880549,28.026407
2.0,1.0,0,features.10.weight,9.04161,27.993153
2.0,1.0,0,features.12.weight,8.990239,27.990488
2.0,1.0,0,features.14.weight,9.179442,27.950726
2.0,1.0,0,features.16.weight,9.129793,28.02263
2.0,1.0,0,classifier.weight,8.15093,9.383219
2.0,1.0,150,features.0.weight,9.007521,28.022179
2.0,1.0,150,features.2.weight,8.925354,28.004532
2.0,1.0,150,features.4.weight,9.185355,28.057695
2.0,1.0,150,features.6.weight,9.33193,28.030642
2.0,1.0,150,features.8.weight,8.8407,28.041924
2.0,1.0,150,features.10.weight,8.983603,28.01074
2.0,1.0,150,features.12.weight,8.930717,28.010174
2.0,1.0,150,features.14.weight,9.115894,27.972795
2.0,1.0,150,features.16.weight,9.059543,28.047508
2.0,1.0,150,classifier.weight,7.5775867,9.4664545
2.0,1.0,550,features.0.weight,8.92899,28.046068
2.0,1.0,550,features.2.weight,9.291079,28.03005
2.0,1.0,550,features.4.weight,9.117083,28.080925
2.0,1.0,550,features.6.weight,9.264809,28.052536
2.0,1.0,550,features.8.weight,9.21165,28.064106
2.0,1.0,550,features.10.weight,8.911806,28.034409
2.0,1.0,550,features.12.weight,8.854206,28.035904
2.0,1.0,550,features.14.weight,9.035971,28.001005
2.0,1.0,550,features.16.weight,8.968417,28.078823
2.0,1.0,550,classifier.weight,8.268711,9.570983
2.0,1.0,500,features.0.weight,8.938252,28.04372
2.0,1.0,500,features.2.weight,9.295177,28.027666
2.0,1.0,500,features.4.weight,9.12169,28.07862
2.0,1.0,500,features.6.weight,9.269679,28.050554
2.0,1.0,500,features.8.weight,9.215365,28.062078
2.0,1.0,500,features.10.weight,8.919096,28.032223
2.0,1.0,500,features.12.weight,8.86127,28.033392
2.0,1.0,500,features.14.weight,9.043055,27.998386
2.0,1.0,500,features.16.weight,8.978704,28.075825
2.0,1.0,500,classifier.weight,8.34312,9.560683
2.0,1.0,40,features.0.weight,9.038359,28.014708
2.0,1.0,40,features.2.weight,8.94665,27.99607
2.0,1.0,40,features.4.weight,9.210652,28.04922
2.0,1.0,40,features.6.weight,9.357719,28.022121
2.0,1.0,40,features.8.weight,8.864235,28.0332
2.0,1.0,40,features.10.weight,9.016569,28.001333
2.0,1.0,40,features.12.weight,8.958769,27.99965
2.0,1.0,40,features.14.weight,9.148795,27.961372
2.0,1.0,40,features.16.weight,9.092739,28.034775
2.0,1.0,40,classifier.weight,7.8556576,9.424095
2.0,1.0,300,features.0.weight,8.971627,28.032654
2.0,1.0,300,features.2.weight,8.892068,28.015915
2.0,1.0,300,features.4.weight,9.155046,28.068008
2.0,1.0,300,features.6.weight,9.30216,28.040537
2.0,1.0,300,features.8.weight,9.246394,28.052101
2.0,1.0,300,features.10.weight,8.950357,28.021555
2.0,1.0,300,features.12.weight,8.896011,28.021816
2.0,1.0,300,features.14.weight,9.081145,27.9855
2.0,1.0,300,features.16.weight,9.01797,28.061445
2.0,1.0,300,classifier.weight,8.174836,9.512575
2.0,1.0,75,features.0.weight,9.031198,28.016666
2.0,1.0,75,features.2.weight,8.937585,27.99867
2.0,1.0,75,features.4.weight,9.199047,28.051874
2.0,1.0,75,features.6.weight,9.350739,28.02477
2.0,1.0,75,features.8.weight,8.858853,28.036139
2.0,1.0,75,features.10.weight,9.004106,28.00458
2.0,1.0,75,features.12.weight,8.94986,28.003279
2.0,1.0,75,features.14.weight,9.138531,27.965439
2.0,1.0,75,features.16.weight,9.083265,28.039364
2.0,1.0,75,classifier.weight,7.762051,9.439379
2.0,1.0,200,features.0.weight,8.993756,28.025951
2.0,1.0,200,features.2.weight,8.916166,28.008493
2.0,1.0,200,features.4.weight,9.17227,28.061481
2.0,1.0,200,features.6.weight,9.322008,28.034115
2.0,1.0,200,features.8.weight,8.830082,28.045715
2.0,1.0,200,features.10.weight,8.971602,28.01475
2.0,1.0,200,features.12.weight,8.920544,28.014359
2.0,1.0,200,features.14.weight,9.101278,27.977434
2.0,1.0,200,features.16.weight,9.0442,28.05251
2.0,1.0,200,classifier.weight,7.913421,9.483248
2.0,1.0,10,features.0.weight,9.047301,28.013287
2.0,1.0,10,features.2.weight,8.946436,27.994211
2.0,1.0,10,features.4.weight,9.218221,28.04678
2.0,1.0,10,features.6.weight,9.367982,28.019207
2.0,1.0,10,features.8.weight,8.871431,28.029684
2.0,1.0,10,features.10.weight,9.027075,27.997183
2.0,1.0,10,features.12.weight,8.976627,27.994968
2.0,1.0,10,features.14.weight,9.161377,27.956053
2.0,1.0,10,features.16.weight,9.111487,28.028822
2.0,1.0,10,classifier.weight,7.9955106,9.40414
2.0,1.0,3,features.0.weight,9.049584,28.013172
2.0,1.0,3,features.2.weight,8.949422,27.993334
2.0,1.0,3,features.4.weight,8.793674,28.045527
2.0,1.0,3,features.6.weight,9.370698,28.017828
2.0,1.0,3,features.8.weight,8.8763275,28.02778
2.0,1.0,3,features.10.weight,9.033012,27.994972
2.0,1.0,3,features.12.weight,8.984628,27.992456
2.0,1.0,3,features.14.weight,9.168154,27.952911
2.0,1.0,3,features.16.weight,9.124294,28.025324
2.0,1.0,3,classifier.weight,8.074727,9.392456
2.0,1.0,250,features.0.weight,8.983419,28.029335
2.0,1.0,250,features.2.weight,8.903343,28.012276
2.0,1.0,250,features.4.weight,9.162292,28.064816
2.0,1.0,250,features.6.weight,9.312891,28.037434
2.0,1.0,250,features.8.weight,8.820579,28.049273
2.0,1.0,250,features.10.weight,8.961411,28.018396
2.0,1.0,250,features.12.weight,8.906114,28.01834
2.0,1.0,250,features.14.weight,9.090975,27.981508
2.0,1.0,250,features.16.weight,9.029582,28.05736
2.0,1.0,250,classifier.weight,7.8550506,9.49765
2.0,1.0,400,features.0.weight,8.95206,28.038563
2.0,1.0,400,features.2.weight,8.876277,28.021875
2.0,1.0,400,features.4.weight,9.13771,28.073782
2.0,1.0,400,features.6.weight,9.284434,28.045961
2.0,1.0,400,features.8.weight,9.228541,28.057537
2.0,1.0,400,features.10.weight,8.933625,28.02725
2.0,1.0,400,features.12.weight,8.878258,28.028236
2.0,1.0,400,features.14.weight,9.061836,27.99252
2.0,1.0,400,features.16.weight,8.996859,28.069197
2.0,1.0,400,classifier.weight,7.993566,9.5383
2.0,1.0,650,features.0.weight,8.932113,28.049978
2.0,1.0,650,features.2.weight,9.099595,28.034235
2.0,1.0,650,features.4.weight,8.996185,28.08475
2.0,1.0,650,features.6.weight,9.165858,28.055988
2.0,1.0,650,features.8.weight,9.042649,28.067694
2.0,1.0,650,features.10.weight,9.05435,28.038134
2.0,1.0,650,features.12.weight,9.026984,28.040045
2.0,1.0,650,features.14.weight,9.048115,28.005724
2.0,1.0,650,features.16.weight,9.002293,28.084229
2.0,1.0,650,classifier.weight,8.06621,9.589031
1.6,2.5,30,features.0.weight,1.6554995,104.39894
1.6,2.5,30,features.2.weight,1.6311506,100.66287
1.6,2.5,30,features.4.weight,1.6380011,126.925
1.6,2.5,30,features.6.weight,1.6554033,195.17477
1.6,2.5,30,features.8.weight,1.6663518,196.39316
1.6,2.5,30,features.10.weight,1.6254832,131.92807
1.6,2.5,30,features.12.weight,1.6612158,153.81647
1.6,2.5,30,features.14.weight,1.6394684,934.4247
1.6,2.5,30,features.16.weight,1.6753193,132.60371
1.6,2.5,30,classifier.weight,1.8982694,22.731482
1.6,2.5,50,features.0.weight,1.6555111,104.39892
1.6,2.5,50,features.2.weight,1.6424632,100.663246
1.6,2.5,50,features.4.weight,1.6379843,126.925064
1.6,2.5,50,features.6.weight,1.6553993,195.17487
1.6,2.5,50,features.8.weight,1.666352,196.39333
1.6,2.5,50,features.10.weight,1.6254674,131.92845
1.6,2.5,50,features.12.weight,1.661227,153.81644
1.6,2.5,50,features.14.weight,1.6394662,934.4247
1.6,2.5,50,features.16.weight,1.6753362,132.60405
1.6,2.5,50,classifier.weight,1.8984562,22.732395
1.6,2.5,1,features.0.weight,1.6554649,104.39558
1.6,2.5,1,features.2.weight,1.6424339,100.66169
1.6,2.5,1,features.4.weight,1.6377962,126.92476
1.6,2.5,1,features.6.weight,1.655255,195.17493
1.6,2.5,1,features.8.weight,1.6661434,196.39359
1.6,2.5,1,features.10.weight,1.625367,131.92764
1.6,2.5,1,features.12.weight,1.6611874,153.81674
1.6,2.5,1,features.14.weight,1.6393642,934.42456
1.6,2.5,1,features.16.weight,1.6752532,132.60457
1.6,2.5,1,classifier.weight,1.8964995,22.74566
1.6,2.5,600,features.0.weight,1.6555637,104.39944
1.6,2.5,600,features.2.weight,1.6425462,100.66382
1.6,2.5,600,features.4.weight,1.6380011,126.92503
1.6,2.5,600,features.6.weight,1.65536,195.1756
1.6,2.5,600,features.8.weight,1.6663183,196.39354
1.6,2.5,600,features.10.weight,1.6253376,131.93018
1.6,2.5,600,features.12.weight,1.6613004,153.81726
1.6,2.5,600,features.14.weight,1.6393422,934.4249
1.6,2.5,600,features.16.weight,1.6751305,132.60574
1.6,2.5,600,classifier.weight,1.9113414,22.757896
1.6,2.5,6,features.0.weight,1.666882,104.39813
1.6,2.5,6,features.2.weight,1.6310897,100.66271
1.6,2.5,6,features.4.weight,1.6378821,126.92487
1.6,2.5,6,features.6.weight,1.655322,195.17485
1.6,2.5,6,features.8.weight,1.6662359,196.39328
1.6,2.5,6,features.10.weight,1.6253828,131.92781
1.6,2.5,6,features.12.weight,1.6611744,153.81647
1.6,2.5,6,features.14.weight,1.6394556,934.42456
1.6,2.5,6,features.16.weight,1.6752698,132.60396
1.6,2.5,6,classifier.weight,1.8978729,22.735098
1.6,2.5,8,features.0.weight,1.6555246,104.39862
1.6,2.5,8,features.2.weight,1.6311685,100.66181
1.6,2.5,8,features.4.weight,1.6379201,126.92469
1.6,2.5,8,features.6.weight,1.6552987,195.17502
1.6,2.5,8,features.8.weight,1.6662608,196.3932
1.6,2.5,8,features.10.weight,1.6253614,131.92795
1.6,2.5,8,features.12.weight,1.6611911,153.81644
1.6,2.5,8,features.14.weight,1.63945,934.42456
1.6,2.5,8,features.16.weight,1.6752906,132.60384
1.6,2.5,8,classifier.weight,1.8982705,22.732805
1.6,2.5,15,features.0.weight,1.6554998,104.3985
1.6,2.5,15,features.2.weight,1.6312326,100.6622
1.6,2.5,15,features.4.weight,1.6379514,126.92487
1.6,2.5,15,features.6.weight,1.6554106,195.17476
1.6,2.5,15,features.8.weight,1.6663707,196.3932
1.6,2.5,15,features.10.weight,1.6254745,131.92755
1.6,2.5,15,features.12.weight,1.6611845,153.81635
1.6,2.5,15,features.14.weight,1.639463,934.4247
1.6,2.5,15,features.16.weight,1.6753249,132.60358
1.6,2.5,15,classifier.weight,1.8986385,22.730093
1.6,2.5,20,features.0.weight,1.6554955,104.39923
1.6,2.5,20,features.2.weight,1.6311707,100.66297
1.6,2.5,20,features.4.weight,1.6379198,126.92499
1.6,2.5,20,features.6.weight,1.6554384,195.17476
1.6,2.5,20,features.8.weight,1.6664132,196.39293
1.6,2.5,20,features.10.weight,1.6254543,131.92772
1.6,2.5,20,features.12.weight,1.6612093,153.81639
1.6,2.5,20,features.14.weight,1.6395074,934.4247
1.6,2.5,20,features.16.weight,1.6753167,132.60356
1.6,2.5,20,classifier.weight,1.8986385,22.730127
1.6,2.5,100,features.0.weight,1.6554668,104.399124
1.6,2.5,100,features.2.weight,1.6425111,100.66315
1.6,2.5,100,features.4.weight,1.6379929,126.9246
1.6,2.5,100,features.6.weight,1.655364,195.17502
1.6,2.5,100,features.8.weight,1.6663412,196.39342
1.6,2.5,100,features.10.weight,1.625451,131.92923
1.6,2.5,100,features.12.weight,1.6612521,153.81677
1.6,2.5,100,features.14.weight,1.6394415,934.42474
1.6,2.5,100,features.16.weight,1.6753006,132.6045
1.6,2.5,100,classifier.weight,1.8977174,22.737585
1.6,2.5,2,features.0.weight,1.6668816,104.39561
1.6,2.5,2,features.2.weight,1.6310731,100.66248
1.6,2.5,2,features.4.weight,1.6378244,126.92465
1.6,2.5,2,features.6.weight,1.655287,195.17488
1.6,2.5,2,features.8.weight,1.666184,196.39359
1.6,2.5,2,features.10.weight,1.6254033,131.92764
1.6,2.5,2,features.12.weight,1.6612036,153.81639
1.6,2.5,2,features.14.weight,1.6394352,934.4246
1.6,2.5,2,features.16.weight,1.6752521,132.60437
1.6,2.5,2,classifier.weight,1.8964995,22.744135
1.6,2.5,4,features.0.weight,1.6555438,104.39679
1.6,2.5,4,features.2.weight,1.6311315,100.662415
1.6,2.5,4,features.4.weight,1.6378506,126.92485
1.6,2.5,4,features.6.weight,1.655288,195.175
1.6,2.5,4,features.8.weight,1.6661848,196.39346
1.6,2.5,4,features.10.weight,1.6253778,131.92798
1.6,2.5,4,features.12.weight,1.661159,153.81631
1.6,2.5,4,features.14.weight,1.6394296,934.42456
1.6,2.5,4,features.16.weight,1.6752806,132.60405
1.6,2.5,4,classifier.weight,1.8972379,22.738232
1.6,2.5,125,features.0.weight,1.655505,104.39903
1.6,2.5,125,features.2.weight,1.642502,100.663315
1.6,2.5,125,features.4.weight,1.6379575,126.924805
1.6,2.5,125,features.6.weight,1.6553293,195.17516
1.6,2.5,125,features.8.weight,1.6663122,196.3934
1.6,2.5,125,features.10.weight,1.6254299,131.92932
1.6,2.5,125,features.12.weight,1.661261,153.81679
1.6,2.5,125,features.14.weight,1.6394244,934.4248
1.6,2.5,125,features.16.weight,1.6752949,132.60458
1.6,2.5,125,classifier.weight,1.8977174,22.738998
1.6,2.5,0,features.0.weight,1.6667198,104.39475
1.6,2.5,0,features.2.weight,1.6424042,100.66171
1.6,2.5,0,features.4.weight,1.6378582,126.92627
1.6,2.5,0,features.6.weight,1.6552563,195.17511
1.6,2.5,0,features.8.weight,1.6661013,196.39381
1.6,2.5,0,features.10.weight,1.6253955,131.92725
1.6,2.5,0,features.12.weight,1.6610836,153.81711
1.6,2.5,0,features.14.weight,1.6393232,934.42456
1.6,2.5,0,features.16.weight,1.6752682,132.60461
1.6,2.5,0,classifier.weight,1.9107996,22.75312
1.6,2.5,150,features.0.weight,1.6554904,104.39907
1.6,2.5,150,features.2.weight,1.6425306,100.66341
1.6,2.5,150,features.4.weight,1.6379582,126.92487
1.6,2.5,150,features.6.weight,1.655334,195.17525
1.6,2.5,150,features.8.weight,1.6663139,196.39343
1.6,2.5,150,features.10.weight,1.6254134,131.92937
1.6,2.5,150,features.12.weight,1.6612753,153.81693
1.6,2.5,150,features.14.weight,1.6394182,934.4248
1.6,2.5,150,features.16.weight,1.6752863,132.60478
1.6,2.5,150,classifier.weight,1.8977174,22.740133
1.6,2.5,550,features.0.weight,1.6669105,104.39935
1.6,2.5,550,features.2.weight,1.6425494,100.66372
1.6,2.5,550,features.4.weight,1.6380048,126.92506
1.6,2.5,550,features.6.weight,1.6553558,195.17563
1.6,2.5,550,features.8.weight,1.6663173,196.39352
1.6,2.5,550,features.10.weight,1.6253536,131.9301
1.6,2.5,550,features.12.weight,1.6612893,153.81723
1.6,2.5,550,features.14.weight,1.6393414,934.42487
1.6,2.5,550,features.16.weight,1.675143,132.6057
1.6,2.5,550,classifier.weight,1.9113414,22.757078
1.6,2.5,500,features.0.weight,1.6669132,104.399345
1.6,2.5,500,features.2.weight,1.6425455,100.66374
1.6,2.5,500,features.4.weight,1.6380153,126.924995
1.6,2.5,500,features.6.weight,1.6553551,195.17558
1.6,2.5,500,features.8.weight,1.6663128,196.39354
1.6,2.5,500,features.10.weight,1.6253804,131.92998
1.6,2.5,500,features.12.weight,1.6612973,153.81717
1.6,2.5,500,features.14.weight,1.6393517,934.42487
1.6,2.5,500,features.16.weight,1.6751494,132.60562
1.6,2.5,500,classifier.weight,1.9113414,22.756231
1.6,2.5,40,features.0.weight,1.6554836,104.39906
1.6,2.5,40,features.2.weight,1.6311865,100.663124
1.6,2.5,40,features.4.weight,1.6380175,126.92502
1.6,2.5,40,features.6.weight,1.6554165,195.17485
1.6,2.5,40,features.8.weight,1.666334,196.39336
1.6,2.5,40,features.10.weight,1.6254904,131.92812
1.6,2.5,40,features.12.weight,1.6612244,153.81644
1.6,2.5,40,features.14.weight,1.6394588,934.4247
1.6,2.5,40,features.16.weight,1.6753523,132.60379
1.6,2.5,40,classifier.weight,1.8984562,22.731457
1.6,2.5,300,features.0.weight,1.6555474,104.39923
1.6,2.5,300,features.2.weight,1.6425091,100.66372
1.6,2.5,300,features.4.weight,1.6380025,126.92489
1.6,2.5,300,features.6.weight,1.655336,195.17546
1.6,2.5,300,features.8.weight,1.6663468,196.39337
1.6,2.5,300,features.10.weight,1.6253935,131.92976
1.6,2.5,300,features.12.weight,1.661328,153.81711
1.6,2.5,300,features.14.weight,1.6394037,934.4248
